course_code,course_name,cycle,institution_code,institution_name,reference
8014,Serviço Social (regime pós-laboral),Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,5.4.12
8014,Serviço Social (regime pós-laboral),Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,5.4.136
L389,Sistemas Alimentares Sustentáveis,Licenciatura - 1º ciclo,3105,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,5.4.384
L429,Sistemas de Informação para a Gestão,Licenciatura - 1º ciclo,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,5.4.438
8259,Sistemas e Tecnologias de Informação,Licenciatura - 1º ciclo,0906,Universidade Nova de Lisboa - Instituto Superior de Estatística e Gestão de Informação,5.4.193
9240,Sociologia,Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,5.4.12
9240,Sociologia,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.66
9240,Sociologia,Licenciatura - 1º ciclo,0503,Universidade de Coimbra - Faculdade de Economia,5.4.77
9240,Sociologia,Licenciatura - 1º ciclo,0604,Universidade de Évora - Escola de Ciências Sociais,5.4.94
9240,Sociologia,Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,5.4.137
9240,Sociologia,Licenciatura - 1º ciclo,0204,Universidade do Algarve - Faculdade de Economia,5.4.38
9240,Sociologia,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.177
9240,Sociologia,Licenciatura - 1º ciclo,1107,Universidade do Porto - Faculdade de Letras,5.4.209
9240,Sociologia,Licenciatura - 1º ciclo,0150,Universidade dos Açores - Faculdade de Ciências Sociais e Humanas,5.4.24
9240,Sociologia,Licenciatura - 1º ciclo,0902,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,5.4.183
8109,Sociologia (regime pós-laboral),Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,5.4.13
8109,Sociologia (regime pós-laboral),Licenciatura - 1º ciclo,1516,Universidade de Lisboa - Instituto Superior de Ciências Sociais e Políticas,5.4.137
9242,Solicitadoria,Licenciatura - 1º ciclo,3023,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,5.4.242
9242,Solicitadoria,Licenciatura - 1º ciclo,3045,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",5.4.264
9242,Solicitadoria,Licenciatura - 1º ciclo,3054,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,5.4.292
9242,Solicitadoria,Licenciatura - 1º ciclo,3102,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,5.4.378
9242,Solicitadoria,Licenciatura - 1º ciclo,3117,Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa,5.4.402
9242,Solicitadoria,Licenciatura - 1º ciclo,3031,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,5.4.250
9242,Solicitadoria,Licenciatura - 1º ciclo,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,5.4.439
9801,Solicitadoria e Administração,Licenciatura - 1º ciclo,3063,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,5.4.322
8015,Solicitadoria (regime pós-laboral),Licenciatura - 1º ciclo,3102,Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão,5.4.378
8015,Solicitadoria (regime pós-laboral),Licenciatura - 1º ciclo,3117,Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa,5.4.403
8015,Solicitadoria (regime pós-laboral),Licenciatura - 1º ciclo,3031,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,5.4.251
8015,Solicitadoria (regime pós-laboral),Licenciatura - 1º ciclo,3138,Instituto Politécnico do Porto - Escola Superior de Tecnologia e Gestão,5.4.440
9457,Som e Imagem,Licenciatura - 1º ciclo,3103,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,5.4.361
9457,Som e Imagem,Licenciatura - 1º ciclo,3124,"Instituto Politécnico de Portalegre - Escola Superior de Tecnologia, Gestão e Design",5.4.419
9243,Teatro,Licenciatura - 1º ciclo,3116,Instituto Politécnico de Lisboa - Escola Superior de Teatro e Cinema,II.7
9243,Teatro,Licenciatura - 1º ciclo,3103,Instituto Politécnico de Leiria - Escola Superior de Artes e Design,5.4.362
9243,Teatro,Licenciatura - 1º ciclo,0603,Universidade de Évora - Escola de Artes,5.4.89
9243,Teatro,Licenciatura - 1º ciclo,1000,Universidade do Minho,5.4.177
9803,Teatro e Artes Performativas,Licenciatura - 1º ciclo,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,5.4.218
9899,Teatro e Educação,Licenciatura - 1º ciclo,3062,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,II.4
8026,"Teatro, variante de Cenografia",Licenciatura - 1º ciclo,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,II.9
L241,"Teatro, variante Direção de Cena e Produção",Licenciatura - 1º ciclo,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,II.10
8027,"Teatro, variante de Figurino",Licenciatura - 1º ciclo,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,II.10
A015,"Teatro, variante Luz",Licenciatura - 1º ciclo,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,II.10
A016,"Teatro, variante Som",Licenciatura - 1º ciclo,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,II.11
9842,"Teatro, variante de Interpretação",Licenciatura - 1º ciclo,3132,Instituto Politécnico do Porto - Escola Superior de Música e Artes do Espectáculo,II.11
L286,Tecnologia Agro-Industrial,Licenciatura - 1º ciclo,0903,Universidade Nova de Lisboa - Faculdade de Ciências e Tecnologia,5.4.190
L015,Tecnologia Alimentar,Licenciatura - 1º ciclo,3061,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,5.4.300
L362,Tecnologia Alimentar e Nutrição,Licenciatura - 1º ciclo,3163,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,5.4.504
L069,Tecnologia Biomédica,Licenciatura - 1º ciclo,3043,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,5.4.280
L069,Tecnologia Biomédica,Licenciatura - 1º ciclo,3152,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,5.4.489
8517,Tecnologia e Design de Mobiliário,Licenciatura - 1º ciclo,3182,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,5.4.522
L412,Tecnologia dos Espaços Verdes,Licenciatura - 1º ciclo,1201,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias,5.4.215
L348,Tecnologia e Gestão do Ambiente,Licenciatura - 1º ciclo,3061,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,5.4.300
9862,Tecnologia e Gestão Industrial (regime noturno),Licenciatura - 1º ciclo,3152,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,5.4.490
L258,Tecnologia e Produto de Moda Sustentável,Licenciatura - 1º ciclo,0400,Universidade da Beira Interior,5.4.67
L142,Tecnologia Química,Licenciatura - 1º ciclo,3242,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,5.4.476
L124,Tecnologias do Ambiente e do Mar,Licenciatura - 1º ciclo,3152,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,5.4.490
L381,Tecnologias e Desenvolvimento Web,Licenciatura - 1º ciclo,3331,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,5.4.428
9491,Tecnologias e Design de Multimédia,Licenciatura - 1º ciclo,3182,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,5.4.523
L411,Tecnologias Digitais Aplicadas ao Turismo,Licenciatura - 1º ciclo,3105,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,5.4.385
L273,Tecnologias Digitais e Automação,Licenciatura - 1º ciclo,6810,ISCTE - Instituto Universitário de Lisboa (Sintra),5.4.15
L311,"Tecnologias Digitais, Edifícios e Construção Sustentável",Licenciatura - 1º ciclo,6810,ISCTE - Instituto Universitário de Lisboa (Sintra),5.4.15
L281,Tecnologias Digitais Educativas,Licenciatura - 1º ciclo,6810,ISCTE - Instituto Universitário de Lisboa (Sintra),5.4.16
L280,Tecnologias Digitais e Gestão,Licenciatura - 1º ciclo,6810,ISCTE - Instituto Universitário de Lisboa (Sintra),5.4.16
L423,Tecnologias Digitais e Gestão,Licenciatura - 1º ciclo,3043,Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança,5.4.280
L277,Tecnologias Digitais e Inteligência Artificial,Licenciatura - 1º ciclo,6810,ISCTE - Instituto Universitário de Lisboa (Sintra),5.4.17
L282,Tecnologias Digitais e Saúde,Licenciatura - 1º ciclo,6810,ISCTE - Instituto Universitário de Lisboa (Sintra),5.4.17
L329,Tecnologias Digitais e Segurança de Informação,Licenciatura - 1º ciclo,6810,ISCTE - Instituto Universitário de Lisboa (Sintra),5.4.18
8515,Tecnologias de Energia,Licenciatura - 1º ciclo,3152,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia de Setúbal,5.4.491
L085,Tecnologias e Gestão Municipal,Licenciatura - 1º ciclo,3118,Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa,5.4.407
L079,Tecnologias de Informação,Licenciatura - 1º ciclo,1503,Universidade de Lisboa - Faculdade de Ciências,5.4.114
8215,Tecnologias Militares Navais,Licenciatura - 1º ciclo,7710,Instituto Universitário Militar - Escola Naval,II.13
8344,Tecnologias da Música (regime pós-laboral),Licenciatura - 1º ciclo,3114,Instituto Politécnico de Lisboa - Escola Superior de Música,II.6
L272,Tecnologias para a Educação STEAM,Licenciatura - 1º ciclo,3131,Instituto Politécnico do Porto - Escola Superior de Educação,5.4.424
L100,Tecnologias do Petróleo,Licenciatura - 1º ciclo,3154,Instituto Politécnico de Setúbal - Escola Superior de Tecnologia do Barreiro,5.4.487
9890,Terapia da Fala,Licenciatura - 1º ciclo,7045,Instituto Politécnico de Leiria - Escola Superior de Saúde,5.4.368
9890,Terapia da Fala,Licenciatura - 1º ciclo,3155,Instituto Politécnico de Setúbal - Escola Superior de Saúde,5.4.484
9890,Terapia da Fala,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,5.4.434
9890,Terapia da Fala,Licenciatura - 1º ciclo,3013,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,5.4.230
9890,Terapia da Fala,Licenciatura - 1º ciclo,7035,Universidade do Algarve - Escola Superior de Saúde,5.4.341
8138,Terapia Ocupacional,Licenciatura - 1º ciclo,7005,Instituto Politécnico de Beja - Escola Superior de Saúde,5.4.240
8138,Terapia Ocupacional,Licenciatura - 1º ciclo,7210,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,5.4.316
8138,Terapia Ocupacional,Licenciatura - 1º ciclo,7045,Instituto Politécnico de Leiria - Escola Superior de Saúde,5.4.369
8138,Terapia Ocupacional,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,5.4.434
9252,Tradução,Licenciatura - 1º ciclo,0300,Universidade de Aveiro,5.4.51
9252,Tradução,Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,5.4.123
9252,Tradução,Licenciatura - 1º ciclo,0902,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,5.4.184
9807,Tradução e Interpretação em Língua Gestual Portuguesa,Licenciatura - 1º ciclo,3131,Instituto Politécnico do Porto - Escola Superior de Educação,5.4.424
9633,Tradução e Interpretação de Língua Gestual Portuguesa,Licenciatura - 1º ciclo,3151,Instituto Politécnico de Setúbal - Escola Superior de Educação,5.4.483
9492,Tradução e Interpretação: Português/Chinês - Chinês/Português,Licenciatura - 1º ciclo,3101,Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais,5.4.366
9808,Treino Desportivo,Licenciatura - 1º ciclo,3145,Instituto Politécnico de Santarém - Escola Superior de Desporto de Rio Maior,5.4.461
L386,Treino Desportivo e Preparação Física,Licenciatura - 1º ciclo,3052,Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco,5.4.289
9254,Turismo,Licenciatura - 1º ciclo,3023,Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão,5.4.243
9254,Turismo,Licenciatura - 1º ciclo,3045,"Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela",5.4.264
9254,Turismo,Licenciatura - 1º ciclo,3054,Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova,5.4.292
9254,Turismo,Licenciatura - 1º ciclo,3062,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,5.4.308
9254,Turismo,Licenciatura - 1º ciclo,3105,Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar,5.4.386
9254,Turismo,Licenciatura - 1º ciclo,3121,Instituto Politécnico de Portalegre - Escola Superior de Educação e Ciências Sociais,5.4.413
9254,Turismo,Licenciatura - 1º ciclo,3163,Instituto Politécnico de Viana do Castelo - Escola Superior de Tecnologia e Gestão,5.4.505
9254,Turismo,Licenciatura - 1º ciclo,3182,Instituto Politécnico de Viseu - Escola Superior de Tecnologia e Gestão de Viseu,5.4.523
9254,Turismo,Licenciatura - 1º ciclo,0604,Universidade de Évora - Escola de Ciências Sociais,5.4.95
9254,Turismo,Licenciatura - 1º ciclo,1202,Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais,5.4.219
9254,Turismo,Licenciatura - 1º ciclo,3082,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo",5.4.334
9254,Turismo,Licenciatura - 1º ciclo,3087,"Universidade do Algarve - Escola Superior de Gestão, Hotelaria e Turismo (Portimão)",5.4.336
9254,Turismo,Licenciatura - 1º ciclo,0170,Universidade dos Açores - Faculdade de Economia e Gestão,5.4.28
8114,Turismo (regime pós-laboral),Licenciatura - 1º ciclo,3062,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,5.4.309
L178,Turismo em Espaços Rurais e Naturais,Licenciatura - 1º ciclo,3061,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,5.4.301
L207,Turismo e Gestão do Património Cultural,Licenciatura - 1º ciclo,3241,Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar,5.4.470
9255,Turismo e Lazer,Licenciatura - 1º ciclo,3095,Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria,5.4.356
L109,"Turismo, Território e Patrimónios",Licenciatura - 1º ciclo,0505,Universidade de Coimbra - Faculdade de Letras,5.4.85
L003,Zootecnia,Licenciatura - 1º ciclo,3061,Instituto Politécnico de Coimbra - Escola Superior Agrária de Coimbra,5.4.301
L003,Zootecnia,Licenciatura - 1º ciclo,3141,Instituto Politécnico de Santarém - Escola Superior Agrária de Santarém,5.4.456
