course_code,course_name,cycle,institution_code,institution_name,institution_sigla,reference,estatisticas_do_curso,detalhes_do_curso,nota_ult_col_2023_1a,nota_ult_col_2023_2a,nota_ult_col_2024_1a,nota_ult_col_2024_2a,nota_ult_col_2025_1a,nota_ult_col_2025_2a
9133,Estudos Clássicos,Licenciatura - 1º ciclo,505,Universidade de Coimbra - Faculdade de Letras,FLUC,5.4.80,https://infocursos.medu.pt/dges.asp?code=505&codc=9133,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9133&code=505,,,,,,
9133,Estudos Clássicos,Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,FLUL,5.4.118,https://infocursos.medu.pt/dges.asp?code=1506&codc=9133,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9133&code=1506,140.5,140,122.5,140.5,117.3,131.3
L097,Estudos Comparatistas,Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,FLUL,5.4.118,https://infocursos.medu.pt/dges.asp?code=1506&codc=L097,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L097&code=1506,147,150,111,140.5,125.8,
L150,Estudos de Cultura,Licenciatura - 1º ciclo,1306,Universidade da Madeira - Faculdade de Artes e Humanidades,FAH,5.4.148,https://infocursos.medu.pt/dges.asp?code=1306&codc=L150,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L150&code=1306,96,130.3,112.7,130.8,,114.5
L288,Estudos de Cultura e Comunicação Intercultural,Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,FLUL,5.4.119,https://infocursos.medu.pt/dges.asp?code=1506&codc=L288,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L288&code=1506,152,161,150.5,159,129.3,135.5
9134,Estudos Culturais,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.168,https://infocursos.medu.pt/dges.asp?code=1000&codc=9134,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9134&code=1000,160.4,162,143.8,157.2,118.5,130.5
9135,Estudos Europeus,Licenciatura - 1º ciclo,505,Universidade de Coimbra - Faculdade de Letras,FLUC,5.4.81,https://infocursos.medu.pt/dges.asp?code=505&codc=9135,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9135&code=505,,,,,,
9135,Estudos Europeus,Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,FLUL,5.4.119,https://infocursos.medu.pt/dges.asp?code=1506&codc=9135,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9135&code=1506,153.5,152,154,156.5,143,141
9135,Estudos Europeus,Licenciatura - 1º ciclo,150,Universidade dos Açores - Faculdade de Ciências Sociais e Humanas,FCSH,5.4.21,https://infocursos.medu.pt/dges.asp?code=150&codc=9135,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9135&code=150,,,,,,
8458,Estudos Gerais,Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,FLUL,5.4.120,https://infocursos.medu.pt/dges.asp?code=1506&codc=8458,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8458&code=1506,153.5,151,152.5,155,110.3,127.8
A026,Estudos Internacionais (ensino em inglês),Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE,5.4.6,https://infocursos.medu.pt/dges.asp?code=6800&codc=A026,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=A026&code=6800,,,,,,
L313,Estudos do Mar,Licenciatura - 1º ciclo,904,Universidade Nova de Lisboa - Faculdade de Economia,Nova SBE,5.4.191,https://infocursos.medu.pt/dges.asp?code=904&codc=L313,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L313&code=904,,,,,,
L163,Estudos Musicais Aplicados,Licenciatura - 1º ciclo,3062,Instituto Politécnico de Coimbra - Escola Superior de Educação de Coimbra,ESEC,II.4,https://infocursos.medu.pt/dges.asp?code=3062&codc=L163,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L163&code=3062,,,,,,
L147,Estudos Orientais: Estudos Chineses e Japoneses,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.168,https://infocursos.medu.pt/dges.asp?code=1000&codc=L147,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L147&code=1000,152.2,168.6,145.2,150.8,123,121.8
9917,Estudos Portugueses,Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,FLUL,5.4.120,https://infocursos.medu.pt/dges.asp?code=1506&codc=9917,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9917&code=1506,141.5,153.5,131.5,147.5,133.3,131.3
9917,Estudos Portugueses,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.169,https://infocursos.medu.pt/dges.asp?code=1000&codc=9917,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9917&code=1000,141.8,148.4,138,155.2,126.3,121
9917,Estudos Portugueses,Licenciatura - 1º ciclo,902,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,NOVA FCSH,5.4.181,https://infocursos.medu.pt/dges.asp?code=902&codc=9917,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9917&code=902,,,,,,
9918,Estudos Portugueses e Espanhóis,Licenciatura - 1º ciclo,400,Universidade da Beira Interior,UBI,5.4.61,https://infocursos.medu.pt/dges.asp?code=400&codc=9918,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9918&code=400,,,,,,
L041,Estudos Portugueses e Ingleses,Licenciatura - 1º ciclo,150,Universidade dos Açores - Faculdade de Ciências Sociais e Humanas,FCSH,5.4.22,https://infocursos.medu.pt/dges.asp?code=150&codc=L041,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L041&code=150,,,,,,
9549,Farmácia,Licenciatura - 1º ciclo,7040,Instituto Politécnico da Guarda - Escola Superior de Saúde da Guarda,ESS,5.4.347,https://infocursos.medu.pt/dges.asp?code=7040&codc=9549,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9549&code=7040,120.4,121.0,95.0,95.0,112.3,113.8
9549,Farmácia,Licenciatura - 1º ciclo,7015,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança,ESSa,5.4.273,https://infocursos.medu.pt/dges.asp?code=7015&codc=9549,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9549&code=7015,121,108,109.3,106,119.5,103.8
9549,Farmácia,Licenciatura - 1º ciclo,7210,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,ESTeSC,5.4.314,https://infocursos.medu.pt/dges.asp?code=7210&codc=9549,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9549&code=7210,141.8,141.8,137.9,138.8,124,117
9549,Farmácia,Licenciatura - 1º ciclo,7250,Instituto Politécnico de Lisboa - Escola Superior de Saúde de Lisboa,ESSL,5.4.397,https://infocursos.medu.pt/dges.asp?code=7250&codc=9549,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9549&code=7250,152.7,149.4,148,145,123.3,121.8
9549,Farmácia,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,ESS,5.4.430,https://infocursos.medu.pt/dges.asp?code=7230&codc=9549,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9549&code=7230,150.5,148,142,134,129,121
9549,Farmácia,Licenciatura - 1º ciclo,7035,Universidade do Algarve - Escola Superior de Saúde,ESSUAlg,5.4.340,https://infocursos.medu.pt/dges.asp?code=7035&codc=9549,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9549&code=7035,138.2,133.2,126.9,125.9,112.3,110.8
9832,Farmácia Biomédica,Licenciatura - 1º ciclo,504,Universidade de Coimbra - Faculdade de Farmácia,FFUC,5.4.78,https://infocursos.medu.pt/dges.asp?code=504&codc=9832,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9832&code=504,,,,,,
9139,Filosofia,Licenciatura - 1º ciclo,400,Universidade da Beira Interior,UBI,5.4.61,https://infocursos.medu.pt/dges.asp?code=400&codc=9139,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9139&code=400,,,,,,
9139,Filosofia,Licenciatura - 1º ciclo,505,Universidade de Coimbra - Faculdade de Letras,FLUC,5.4.81,https://infocursos.medu.pt/dges.asp?code=505&codc=9139,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9139&code=505,,,,,,
9139,Filosofia,Licenciatura - 1º ciclo,1506,Universidade de Lisboa - Faculdade de Letras,FLUL,5.4.121,https://infocursos.medu.pt/dges.asp?code=1506&codc=9139,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9139&code=1506,146.5,142.5,151,149,140,136.8
9139,Filosofia,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.169,https://infocursos.medu.pt/dges.asp?code=1000&codc=9139,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9139&code=1000,142.4,150.8,148.2,146.8,145,143.5
9139,Filosofia,Licenciatura - 1º ciclo,1107,Universidade do Porto - Faculdade de Letras,FLUP,5.4.207,https://infocursos.medu.pt/dges.asp?code=1107&codc=9139,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9139&code=1107,145.8,147,150.8,150,151,149.8
9139,Filosofia,Licenciatura - 1º ciclo,902,Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas,NOVA FCSH,5.4.182,https://infocursos.medu.pt/dges.asp?code=902&codc=9139,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9139&code=902,,,,,,
L365,Filosofia e Cultura Contemporânea,Licenciatura - 1º ciclo,604,Universidade de Évora - Escola de Ciências Sociais,ECS,5.4.91,https://infocursos.medu.pt/dges.asp?code=604&codc=L365,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L365&code=604,,,,,,
9140,Finanças,Licenciatura - 1º ciclo,3031,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,ESG,5.4.247,https://infocursos.medu.pt/dges.asp?code=3031&codc=9140,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9140&code=3031,144.4,149.9,149.3,153.2,132,133.5
9140,Finanças,Licenciatura - 1º ciclo,3011,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,ISCA-UA,5.4.234,https://infocursos.medu.pt/dges.asp?code=3011&codc=9140,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9140&code=3011,158,157.6,163.6,163.6,157.8,164
A013,Finanças (ensino em inglês),Licenciatura - 1º ciclo,1517,Universidade de Lisboa - Instituto Superior de Economia e Gestão,ISEG,5.4.139,https://infocursos.medu.pt/dges.asp?code=1517&codc=A013,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=A013&code=1517,161.8,163,166,169,162.9,170.3
8029,Finanças e Contabilidade,Licenciatura - 1º ciclo,3063,Instituto Politécnico de Coimbra - Instituto Superior de Contabilidade e Administração de Coimbra,ISCAC,5.4.319,https://infocursos.medu.pt/dges.asp?code=3063&codc=8029,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8029&code=3063,144.8,145.4,145.7,147.7,127,117.8
8029,Finanças e Contabilidade,Licenciatura - 1º ciclo,6800,ISCTE - Instituto Universitário de Lisboa,ISCTE,5.4.6,https://infocursos.medu.pt/dges.asp?code=6800&codc=8029,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=8029&code=6800,158,160,163,165.3,157.3,158.5
9476,Finanças Empresariais,Licenciatura - 1º ciclo,3117,Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa,ISCAL,5.4.401,https://infocursos.medu.pt/dges.asp?code=3117&codc=9476,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9476&code=3117,161.1,162.4,159.6,165.4,153.5,153
9889,Finanças Empresariais (regime pós-laboral),Licenciatura - 1º ciclo,3117,Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa,ISCAL,5.4.401,https://infocursos.medu.pt/dges.asp?code=3117&codc=9889,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9889&code=3117,146.5,149.6,147.7,152.2,124.5,134.5
9888,Finanças (regime pós-laboral),Licenciatura - 1º ciclo,3011,Universidade de Aveiro - Instituto Superior de Contabilidade e Administração de Aveiro,ISCA-UA,5.4.235,https://infocursos.medu.pt/dges.asp?code=3011&codc=9888,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9888&code=3011,133.6,133.8,126.6,151.4,123.3,122.8
9759,Fiscalidade,Licenciatura - 1º ciclo,3031,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,ESG,5.4.248,https://infocursos.medu.pt/dges.asp?code=3031&codc=9759,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9759&code=3031,142.6,143.8,140.3,144.7,128.8,126.5
9990,Fiscalidade (regime pós-laboral),Licenciatura - 1º ciclo,3031,Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão,ESG,5.4.248,https://infocursos.medu.pt/dges.asp?code=3031&codc=9990,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9990&code=3031,132.9,141.8,128.6,140.3,133,
9141,Física,Licenciatura - 1º ciclo,300,Universidade de Aveiro,UA,5.4.45,https://infocursos.medu.pt/dges.asp?code=300&codc=9141,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9141&code=300,,,,,,
9141,Física,Licenciatura - 1º ciclo,501,Universidade de Coimbra - Faculdade de Ciências e Tecnologia,FCTUC,5.4.73,https://infocursos.medu.pt/dges.asp?code=501&codc=9141,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9141&code=501,,,,,,
9141,Física,Licenciatura - 1º ciclo,1503,Universidade de Lisboa - Faculdade de Ciências,FCUL,5.4.111,https://infocursos.medu.pt/dges.asp?code=1503&codc=9141,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9141&code=1503,154,156.5,150.5,150.3,146.5,146.8
9141,Física,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.169,https://infocursos.medu.pt/dges.asp?code=1000&codc=9141,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9141&code=1000,117.6,125.2,111.2,117.6,131.8,119.8
9141,Física,Licenciatura - 1º ciclo,1103,Universidade do Porto - Faculdade de Ciências,FCUP,5.4.198,https://infocursos.medu.pt/dges.asp?code=1103&codc=9141,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9141&code=1103,125.3,128.8,125,115.3,120.3,131.3
A024,Física + Química,Licenciatura - 1º ciclo,1000,Universidade do Minho,UMinho,5.4.170,https://infocursos.medu.pt/dges.asp?code=1000&codc=A024,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=A024&code=1000,,,,,,
L205,Física e Aplicações,Licenciatura - 1º ciclo,400,Universidade da Beira Interior,UBI,5.4.62,https://infocursos.medu.pt/dges.asp?code=400&codc=L205,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L205&code=400,,,,,,
L354,Física Aplicada à Saúde,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,ESS,5.4.430,https://infocursos.medu.pt/dges.asp?code=7230&codc=L354,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L354&code=7230,,,,,,
9760,Física e Química,Licenciatura - 1º ciclo,602,Universidade de Évora - Escola de Ciências e Tecnologia,ECT,5.4.101,https://infocursos.medu.pt/dges.asp?code=602&codc=9760,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9760&code=602,,,,,,
L067,Fisiologia Clínica,Licenciatura - 1º ciclo,7020,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,ESALD,5.4.294,https://infocursos.medu.pt/dges.asp?code=7020&codc=L067,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L067&code=7020,145.3,141.9,131.4,132.8,133,114.8
L067,Fisiologia Clínica,Licenciatura - 1º ciclo,7210,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,ESTeSC,5.4.314,https://infocursos.medu.pt/dges.asp?code=7210&codc=L067,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L067&code=7210,153.2,151.3,147.4,151.6,134,120.5
L067,Fisiologia Clínica,Licenciatura - 1º ciclo,7250,Instituto Politécnico de Lisboa - Escola Superior de Saúde de Lisboa,ESSL,5.4.398,https://infocursos.medu.pt/dges.asp?code=7250&codc=L067,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L067&code=7250,158.4,156.3,144.4,143.6,134,136.8
L067,Fisiologia Clínica,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,ESS,5.4.431,https://infocursos.medu.pt/dges.asp?code=7230&codc=L067,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=L067&code=7230,153,155.5,145.5,145.5,135,116.5
9504,Fisioterapia,Licenciatura - 1º ciclo,7016,Instituto Politécnico de Bragança - Escola Superior de Saúde de Bragança (Chaves),ESSa,5.4.507,https://infocursos.medu.pt/dges.asp?code=7016&codc=9504,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9504&code=7016,,,,,158.3,149.5
9504,Fisioterapia,Licenciatura - 1º ciclo,7020,Instituto Politécnico de Castelo Branco - Escola Superior de Saúde Dr. Lopes Dias,ESALD,5.4.294,https://infocursos.medu.pt/dges.asp?code=7020&codc=9504,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9504&code=7020,156.4,158.4,150.1,148.4,148.8,144.5
9504,Fisioterapia,Licenciatura - 1º ciclo,7210,Instituto Politécnico de Coimbra - Escola Superior de Tecnologia da Saúde de Coimbra,ESTeSC,5.4.315,https://infocursos.medu.pt/dges.asp?code=7210&codc=9504,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9504&code=7210,164.4,172.6,162.9,164.5,151,150.5
9504,Fisioterapia,Licenciatura - 1º ciclo,7045,Instituto Politécnico de Leiria - Escola Superior de Saúde,ESSLei,5.4.368,https://infocursos.medu.pt/dges.asp?code=7045&codc=9504,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9504&code=7045,157,154.8,154,159.2,143.8,140.3
9504,Fisioterapia,Licenciatura - 1º ciclo,7250,Instituto Politécnico de Lisboa - Escola Superior de Saúde de Lisboa,ESSL,5.4.398,https://infocursos.medu.pt/dges.asp?code=7250&codc=9504,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9504&code=7250,166.7,166.8,163.6,164.2,155,158
9504,Fisioterapia,Licenciatura - 1º ciclo,7055,Instituto Politécnico de Portalegre - Escola Superior de Saúde,ESS,5.4.414,https://infocursos.medu.pt/dges.asp?code=7055&codc=9504,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9504&code=7055,,,140.4,148.6,145,141
9504,Fisioterapia,Licenciatura - 1º ciclo,7065,Instituto Politécnico de Santarém - Escola Superior de Saúde de Santarém,ESSS,5.4.468,https://infocursos.medu.pt/dges.asp?code=7065&codc=9504,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9504&code=7065,,,,,,
9504,Fisioterapia,Licenciatura - 1º ciclo,3155,Instituto Politécnico de Setúbal - Escola Superior de Saúde,ESS,5.4.484,https://infocursos.medu.pt/dges.asp?code=3155&codc=9504,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9504&code=3155,157.2,156,156.6,153.8,153.3,150.5
9504,Fisioterapia,Licenciatura - 1º ciclo,7075,Instituto Politécnico de Viana do Castelo - Escola Superior de Saúde,ESS,5.4.498,https://infocursos.medu.pt/dges.asp?code=7075&codc=9504,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9504&code=7075,,,,,,
9504,Fisioterapia,Licenciatura - 1º ciclo,7085,Instituto Politécnico de Viseu - Escola Superior de Saúde de Viseu,ESSV,5.4.515,https://infocursos.medu.pt/dges.asp?code=7085&codc=9504,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9504&code=7085,,,,,,
9504,Fisioterapia,Licenciatura - 1º ciclo,7230,Instituto Politécnico do Porto - Escola Superior de Saúde,ESS,5.4.431,https://infocursos.medu.pt/dges.asp?code=7230&codc=9504,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9504&code=7230,167,181.5,165.5,169,155.8,160.8
9504,Fisioterapia,Licenciatura - 1º ciclo,3013,Universidade de Aveiro - Escola Superior de Saúde de Aveiro,ESSUA,5.4.229,https://infocursos.medu.pt/dges.asp?code=3013&codc=9504,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9504&code=3013,164.4,167.2,162.4,167.6,154.3,153
9504,Fisioterapia,Licenciatura - 1º ciclo,7035,Universidade do Algarve - Escola Superior de Saúde,ESSUAlg,5.4.340,https://infocursos.medu.pt/dges.asp?code=7035&codc=9504,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9504&code=7035,158.2,163.3,151.9,,153,152.5
9645,Fotografia,Licenciatura - 1º ciclo,3242,Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar,ESTT,5.4.475,https://infocursos.medu.pt/dges.asp?code=3242&codc=9645,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9645&code=3242,122,102,125,138.4,116.8,117.5
9645,Fotografia,Licenciatura - 1º ciclo,3331,Instituto Politécnico do Porto - Escola Superior de Media Artes e Design,ESMAD,5.4.427,https://infocursos.medu.pt/dges.asp?code=3331&codc=9645,https://www.dges.gov.pt/guias/detcursopi.asp?frame=1&codc=9645&code=3331,157.8,155,161.8,161.1,152,146.8
